"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1985",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1985",0.37,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1985",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1985",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1985",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1985",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1985",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1985",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1985",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1984",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1984",0.56,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1984",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1984",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1984",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1984",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1984",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1984",0.56,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1984",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1984",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1984",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1984",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1984",0.54,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1984",0.54,"Mean VHI[0-1]"
