"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Kyrgyzstan","Share in Agricultural land","2013","%","9.50",""
"Kyrgyzstan","Share in Agricultural land","2012","%","9.44",""
"Kyrgyzstan","Share in Agricultural land","2011","%","9.42",""
"Kyrgyzstan","Share in Agricultural land","2010","%","9.40",""
"Kyrgyzstan","Share in Agricultural land","2009","%","9.40",""
"Kyrgyzstan","Share in Agricultural land","2008","%","9.31",""
"Kyrgyzstan","Share in Agricultural land","2007","%","9.31",""
"Kyrgyzstan","Share in Agricultural land","2006","%","9.31",""
"Kyrgyzstan","Share in Agricultural land","2005","%","9.32",""
"Kyrgyzstan","Share in Agricultural land","2004","%","9.50",""
"Kyrgyzstan","Share in Agricultural land","2003","%","9.47",""
"Kyrgyzstan","Share in Agricultural land","2002","%","9.53",""
"Kyrgyzstan","Share in Agricultural land","2001","%","9.53",""
"Lao People's Democratic Republic","Area","2021","1000 ha","440.99",""
"Lao People's Democratic Republic","Area","2020","1000 ha","440.99",""
"Lao People's Democratic Republic","Area","2019","1000 ha","440.99",""
"Lao People's Democratic Republic","Area","2018","1000 ha","438.42",""
"Lao People's Democratic Republic","Area","2017","1000 ha","439.00",""
"Lao People's Democratic Republic","Area","2014","1000 ha","273.00",""
"Lao People's Democratic Republic","Area","2013","1000 ha","284.00",""
"Lao People's Democratic Republic","Area","2012","1000 ha","268.00",""
"Lao People's Democratic Republic","Area","2011","1000 ha","260.00",""
"Lao People's Democratic Republic","Area","2007","1000 ha","270.71",""
"Lao People's Democratic Republic","Area","2002","1000 ha","298.60",""
"Lao People's Democratic Republic","Share in Agricultural land","2021","%","21.71",""
"Lao People's Democratic Republic","Share in Agricultural land","2020","%","21.71",""
"Lao People's Democratic Republic","Share in Agricultural land","2019","%","20.93",""
"Lao People's Democratic Republic","Share in Agricultural land","2018","%","20.08",""
"Lao People's Democratic Republic","Share in Agricultural land","2017","%","19.43",""
"Lao People's Democratic Republic","Share in Agricultural land","2014","%","11.69",""
"Lao People's Democratic Republic","Share in Agricultural land","2013","%","12.16",""
"Lao People's Democratic Republic","Share in Agricultural land","2012","%","11.62",""
"Lao People's Democratic Republic","Share in Agricultural land","2011","%","11.42",""
"Lao People's Democratic Republic","Share in Agricultural land","2007","%","13.12",""
"Lao People's Democratic Republic","Share in Agricultural land","2002","%","15.92",""
"Latvia","Area","2016","1000 ha","0.60",""
"Latvia","Area","2013","1000 ha","0.41",""
"Latvia","Area","2010","1000 ha","0.71",""
"Latvia","Area","2007","1000 ha","0.62",""
"Latvia","Share in Agricultural land","2016","%","0.03",""
"Latvia","Share in Agricultural land","2013","%","0.02",""
"Latvia","Share in Agricultural land","2010","%","0.04",""
"Latvia","Share in Agricultural land","2007","%","0.03",""
"Lesotho","Area","2013","1000 ha","1.20",""
"Lesotho","Area","2012","1000 ha","1.10",""
"Lesotho","Area","2011","1000 ha","0.90",""
"Lesotho","Area","2010","1000 ha","0.80",""
"Lesotho","Area","2009","1000 ha","0.80",""
"Lesotho","Area","2008","1000 ha","0.80",""
"Lesotho","Share in Agricultural land","2013","%","0.05",""
"Lesotho","Share in Agricultural land","2012","%","0.05",""
"Lesotho","Share in Agricultural land","2011","%","0.04",""
"Lesotho","Share in Agricultural land","2010","%","0.03",""
"Lesotho","Share in Agricultural land","2009","%","0.03",""
"Lesotho","Share in Agricultural land","2008","%","0.03",""
"Lithuania","Area","2020","1000 ha","6.10",""
"Lithuania","Area","2016","1000 ha","2.10",""
"Lithuania","Area","2013","1000 ha","1.60",""
"Lithuania","Area","2010","1000 ha","1.50",""
"Lithuania","Area","2009","1000 ha","1.30",""
"Lithuania","Area","2008","1000 ha","1.28",""
"Lithuania","Area","2007","1000 ha","1.00",""
"Lithuania","Area","2005","1000 ha","0.23",""
"Lithuania","Share in Agricultural land","2020","%","0.21",""
"Lithuania","Share in Agricultural land","2016","%","0.07",""
"Lithuania","Share in Agricultural land","2013","%","0.06",""
"Lithuania","Share in Agricultural land","2010","%","0.05",""
"Lithuania","Share in Agricultural land","2009","%","0.05",""
"Lithuania","Share in Agricultural land","2008","%","0.05",""
"Lithuania","Share in Agricultural land","2007","%","0.04",""
"Lithuania","Share in Agricultural land","2005","%","0.01",""
"Madagascar","Area","2007","1000 ha","890.00",""
"Madagascar","Area","2006","1000 ha","890.00",""
"Madagascar","Area","2005","1000 ha","890.00",""
"Madagascar","Area","2004","1000 ha","890.00",""
"Madagascar","Area","2003","1000 ha","890.00",""
"Madagascar","Area","2002","1000 ha","890.00",""
"Madagascar","Area","2001","1000 ha","890.00",""
"Madagascar","Share in Agricultural land","2007","%","2.18",""
"Madagascar","Share in Agricultural land","2006","%","2.18",""
"Madagascar","Share in Agricultural land","2005","%","2.18",""
"Madagascar","Share in Agricultural land","2004","%","2.18",""
"Madagascar","Share in Agricultural land","2003","%","2.18",""
"Madagascar","Share in Agricultural land","2002","%","2.18",""
"Madagascar","Share in Agricultural land","2001","%","2.18",""
"Malawi","Area","2008","1000 ha","29.00",""
"Malawi","Area","2007","1000 ha","37.00",""
"Malawi","Area","2006","1000 ha","28.00",""
"Malawi","Area","2005","1000 ha","30.00",""
"Malawi","Share in Agricultural land","2008","%","0.53",""
"Malawi","Share in Agricultural land","2007","%","0.70",""
"Malawi","Share in Agricultural land","2006","%","0.53",""
"Malawi","Share in Agricultural land","2005","%","0.58",""
"Malaysia","Area","2021","1000 ha","442.00",""
"Malaysia","Area","2020","1000 ha","442.00",""
"Malaysia","Area","2019","1000 ha","442.00",""
"Malaysia","Area","2018","1000 ha","442.00",""
"Malaysia","Area","2017","1000 ha","442.00",""
"Malaysia","Area","2016","1000 ha","442.00",""
"Malaysia","Area","2015","1000 ha","442.00",""
"Malaysia","Area","2014","1000 ha","443.00",""
"Malaysia","Area","2013","1000 ha","444.00",""
"Malaysia","Share in Agricultural land","2021","%","5.16",""
"Malaysia","Share in Agricultural land","2020","%","5.16",""
"Malaysia","Share in Agricultural land","2019","%","5.16",""
"Malaysia","Share in Agricultural land","2018","%","5.16",""
"Malaysia","Share in Agricultural land","2017","%","5.16",""
"Malaysia","Share in Agricultural land","2016","%","5.16",""
"Malaysia","Share in Agricultural land","2015","%","5.16",""
"Malaysia","Share in Agricultural land","2014","%","5.48",""
"Malaysia","Share in Agricultural land","2013","%","5.51",""
"Malta","Area","2021","1000 ha","3.89",""
"Malta","Area","2020","1000 ha","3.89",""
"Malta","Area","2019","1000 ha","3.50",""
"Malta","Area","2018","1000 ha","3.50",""
"Malta","Area","2017","1000 ha","3.50",""
"Malta","Area","2016","1000 ha","3.50",""
"Malta","Area","2015","1000 ha","3.70",""
"Malta","Area","2014","1000 ha","3.70",""
"Malta","Area","2013","1000 ha","3.70",""
"Malta","Area","2012","1000 ha","3.50",""
"Malta","Area","2011","1000 ha","3.50",""
"Malta","Area","2010","1000 ha","3.50",""
"Malta","Area","2009","1000 ha","2.80",""
"Malta","Area","2008","1000 ha","2.80",""
"Malta","Area","2007","1000 ha","2.80",""
"Malta","Area","2005","1000 ha","2.40",""
"Malta","Area","2003","1000 ha","2.10",""
"Malta","Share in Agricultural land","2021","%","44.47",""
"Malta","Share in Agricultural land","2020","%","42.71",""
"Malta","Share in Agricultural land","2019","%","33.72",""
"Malta","Share in Agricultural land","2018","%","33.72",""
"Malta","Share in Agricultural land","2017","%","33.72",""
"Malta","Share in Agricultural land","2016","%","33.72",""
"Malta","Share in Agricultural land","2015","%","36.17",""
"Malta","Share in Agricultural land","2014","%","36.17",""
"Malta","Share in Agricultural land","2013","%","36.17",""
"Malta","Share in Agricultural land","2012","%","33.98",""
"Malta","Share in Agricultural land","2011","%","33.88",""
"Malta","Share in Agricultural land","2010","%","33.88",""
"Malta","Share in Agricultural land","2009","%","30.11",""
"Malta","Share in Agricultural land","2008","%","30.11",""
"Malta","Share in Agricultural land","2007","%","30.11",""
"Malta","Share in Agricultural land","2005","%","25.81",""
"Malta","Share in Agricultural land","2003","%","20.19",""
"Martinique","Area","2007","1000 ha","5.00",""
"Martinique","Area","2005","1000 ha","5.00",""
"Martinique","Share in Agricultural land","2007","%","13.23",""
"Martinique","Share in Agricultural land","2005","%","17.86",""
"Mauritania","Area","2004","1000 ha","22.84",""
"Mauritania","Share in Agricultural land","2004","%","0.06",""
"Mauritius","Area","2021","1000 ha","15.30",""
"Mauritius","Area","2020","1000 ha","15.80",""
"Mauritius","Area","2019","1000 ha","15.60",""
"Mauritius","Area","2018","1000 ha","17.40",""
"Mauritius","Area","2017","1000 ha","16.50",""
"Mauritius","Area","2016","1000 ha","16.80",""
"Mauritius","Area","2015","1000 ha","16.60",""
"Mauritius","Area","2014","1000 ha","17.00",""
"Mauritius","Area","2013","1000 ha","19.00",""
"Mauritius","Area","2012","1000 ha","19.00",""
"Mauritius","Area","2011","1000 ha","20.00",""
"Mauritius","Area","2010","1000 ha","20.00",""
"Mauritius","Area","2009","1000 ha","21.00",""
"Mauritius","Area","2008","1000 ha","21.00",""
"Mauritius","Area","2007","1000 ha","21.00",""
"Mauritius","Area","2006","1000 ha","21.00",""
"Mauritius","Area","2005","1000 ha","21.00",""
"Mauritius","Area","2004","1000 ha","21.00",""
"Mauritius","Area","2003","1000 ha","22.00",""
"Mauritius","Area","2002","1000 ha","21.00",""
"Mauritius","Share in Agricultural land","2021","%","17.79",""
"Mauritius","Share in Agricultural land","2020","%","18.37",""
"Mauritius","Share in Agricultural land","2019","%","18.14",""
"Mauritius","Share in Agricultural land","2018","%","20.23",""
"Mauritius","Share in Agricultural land","2017","%","19.19",""
"Mauritius","Share in Agricultural land","2016","%","19.53",""
"Mauritius","Share in Agricultural land","2015","%","19.30",""
"Mauritius","Share in Agricultural land","2014","%","19.77",""
"Mauritius","Share in Agricultural land","2013","%","22.09",""
"Mauritius","Share in Agricultural land","2012","%","21.84",""
"Mauritius","Share in Agricultural land","2011","%","22.47",""
"Mauritius","Share in Agricultural land","2010","%","21.98",""
"Mauritius","Share in Agricultural land","2009","%","23.08",""
"Mauritius","Share in Agricultural land","2008","%","23.08",""
"Mauritius","Share in Agricultural land","2007","%","22.83",""
"Mauritius","Share in Agricultural land","2006","%","22.34",""
"Mauritius","Share in Agricultural land","2005","%","21.88",""
"Mauritius","Share in Agricultural land","2004","%","21.43",""
"Mauritius","Share in Agricultural land","2003","%","22.22",""
"Mauritius","Share in Agricultural land","2002","%","21.00",""
"Mayotte","Area","2010","1000 ha","0.13",""
"Mayotte","Share in Agricultural land","2010","%","0.65",""
"Mexico","Area","2021","1000 ha","5986.00",""
"Mexico","Area","2020","1000 ha","6062.00",""
"Mexico","Area","2019","1000 ha","6036.00",""
"Mexico","Area","2014","1000 ha","5869.00",""
"Mexico","Area","2013","1000 ha","5794.00",""
"Mexico","Area","2012","1000 ha","5721.00",""
"Mexico","Area","2011","1000 ha","6469.00",""
"Mexico","Area","2010","1000 ha","5914.00",""
"Mexico","Area","2009","1000 ha","5626.00",""
"Mexico","Area","2008","1000 ha","5613.00",""
"Mexico","Area","2007","1000 ha","5311.00",""
"Mexico","Area","2006","1000 ha","5400.00",""
"Mexico","Area","2005","1000 ha","5387.00",""
"Mexico","Area","2004","1000 ha","2081.00",""
"Mexico","Area","2003","1000 ha","2032.00",""
"Mexico","Share in Agricultural land","2021","%","6.16",""
"Mexico","Share in Agricultural land","2020","%","6.24",""
"Mexico","Share in Agricultural land","2019","%","6.28",""
"Mexico","Share in Agricultural land","2014","%","5.94",""
"Mexico","Share in Agricultural land","2013","%","5.82",""
"Mexico","Share in Agricultural land","2012","%","5.69",""
"Mexico","Share in Agricultural land","2011","%","6.38",""
"Mexico","Share in Agricultural land","2010","%","5.81",""
"Mexico","Share in Agricultural land","2009","%","5.48",""
"Mexico","Share in Agricultural land","2008","%","5.43",""
"Mexico","Share in Agricultural land","2007","%","4.98",""
"Mexico","Share in Agricultural land","2006","%","5.07",""
"Mexico","Share in Agricultural land","2005","%","5.05",""
"Mexico","Share in Agricultural land","2004","%","1.95",""
"Mexico","Share in Agricultural land","2003","%","1.91",""
"Mongolia","Area","2020","1000 ha","60.20",""
"Mongolia","Area","2019","1000 ha","47.30",""
"Mongolia","Area","2018","1000 ha","36.50",""
"Mongolia","Area","2017","1000 ha","36.00",""
"Mongolia","Area","2016","1000 ha","35.70",""
"Mongolia","Area","2015","1000 ha","45.20",""
"Mongolia","Share in Agricultural land","2020","%","0.05",""
"Mongolia","Share in Agricultural land","2019","%","0.04",""
"Mongolia","Share in Agricultural land","2018","%","0.03",""
"Mongolia","Share in Agricultural land","2017","%","0.03",""
"Mongolia","Share in Agricultural land","2016","%","0.03",""
"Mongolia","Share in Agricultural land","2015","%","0.04",""
"Morocco","Area","2019","1000 ha","1764.50",""
"Morocco","Area","2018","1000 ha","1705.20",""
"Morocco","Area","2017","1000 ha","1772.50",""
"Morocco","Area","2016","1000 ha","1672.30",""
"Morocco","Area","2011","1000 ha","1386.50",""
"Morocco","Area","2010","1000 ha","1363.90",""
"Morocco","Area","2009","1000 ha","1370.50",""
"Morocco","Area","2008","1000 ha","1317.00",""
"Morocco","Area","2007","1000 ha","1224.20",""
"Morocco","Area","2006","1000 ha","1161.90",""
"Morocco","Area","2005","1000 ha","1291.00",""
"Morocco","Area","2004","1000 ha","1291.00",""
"Morocco","Share in Agricultural land","2019","%","5.96",""
"Morocco","Share in Agricultural land","2018","%","5.59",""
"Morocco","Share in Agricultural land","2017","%","5.71",""
"Morocco","Share in Agricultural land","2016","%","5.42",""
"Morocco","Share in Agricultural land","2011","%","4.61",""
"Morocco","Share in Agricultural land","2010","%","4.55",""
"Morocco","Share in Agricultural land","2009","%","4.57",""
"Morocco","Share in Agricultural land","2008","%","4.39",""
"Morocco","Share in Agricultural land","2007","%","4.09",""
"Morocco","Share in Agricultural land","2006","%","3.88",""
"Morocco","Share in Agricultural land","2005","%","4.30",""
"Morocco","Share in Agricultural land","2004","%","4.30",""
"Mozambique","Area","2001","1000 ha","40.06",""
"Mozambique","Share in Agricultural land","2001","%","0.11",""
"Myanmar","Area","2020","1000 ha","1714.00",""
"Myanmar","Area","2019","1000 ha","1654.00",""
"Myanmar","Area","2018","1000 ha","1651.00",""
"Myanmar","Area","2017","1000 ha","1629.00",""
"Myanmar","Area","2016","1000 ha","1404.88",""
"Myanmar","Share in Agricultural land","2020","%","13.20",""
"Myanmar","Share in Agricultural land","2019","%","12.74",""
"Myanmar","Share in Agricultural land","2018","%","12.63",""
"Myanmar","Share in Agricultural land","2017","%","12.48",""
"Myanmar","Share in Agricultural land","2016","%","11.01",""
"Nepal","Area","2010","1000 ha","1227.00",""
"Nepal","Area","2009","1000 ha","1093.00",""
"Nepal","Area","2008","1000 ha","1074.00",""
"Nepal","Area","2007","1000 ha","1059.00",""
"Nepal","Area","2006","1000 ha","1031.00",""
"Nepal","Share in Agricultural land","2010","%","29.74",""
"Nepal","Share in Agricultural land","2009","%","26.40",""
"Nepal","Share in Agricultural land","2008","%","25.87",""
"Nepal","Share in Agricultural land","2007","%","25.42",""
"Nepal","Share in Agricultural land","2006","%","24.64",""
"Netherlands (Kingdom of the)","Area","2019","1000 ha","296.90",""
"Netherlands (Kingdom of the)","Area","2018","1000 ha","255.20",""
"Netherlands (Kingdom of the)","Area","2016","1000 ha","201.00",""
"Netherlands (Kingdom of the)","Area","2013","1000 ha","101.80",""
"Netherlands (Kingdom of the)","Area","2010","1000 ha","137.00",""
"Netherlands (Kingdom of the)","Area","2007","1000 ha","202.00",""
"Netherlands (Kingdom of the)","Area","2005","1000 ha","93.00",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2019","%","16.34",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2018","%","14.00",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2016","%","11.07",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2013","%","5.51",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2010","%","7.32",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2007","%","10.55",""
"Netherlands (Kingdom of the)","Share in Agricultural land","2005","%","4.80",""
"New Zealand","Area","2014","1000 ha","700.00",""
"New Zealand","Area","2007","1000 ha","509.00",""
"New Zealand","Area","2002","1000 ha","384.00",""
"New Zealand","Share in Agricultural land","2014","%","6.30",""
"New Zealand","Share in Agricultural land","2007","%","4.43",""
"New Zealand","Share in Agricultural land","2002","%","3.19",""
"Niger","Area","2020","1000 ha","266.60",""
"Niger","Area","2019","1000 ha","206.54",""
"Niger","Area","2018","1000 ha","182.87",""
"Niger","Area","2017","1000 ha","158.83",""
"Niger","Area","2012","1000 ha","87.87",""
"Niger","Area","2009","1000 ha","86.20",""
"Niger","Area","2007","1000 ha","74.50",""
"Niger","Area","2002","1000 ha","65.40",""
"Niger","Share in Agricultural land","2020","%","0.57",""
"Niger","Share in Agricultural land","2019","%","0.44",""
"Niger","Share in Agricultural land","2018","%","0.39",""
"Niger","Share in Agricultural land","2017","%","0.34",""
"Niger","Share in Agricultural land","2012","%","0.20",""
"Niger","Share in Agricultural land","2009","%","0.20",""
"Niger","Share in Agricultural land","2007","%","0.17",""
"Niger","Share in Agricultural land","2002","%","0.17",""
"Nigeria","Area","2017","1000 ha","218.80",""
"Nigeria","Area","2012","1000 ha","218.80",""
"Nigeria","Area","2007","1000 ha","218.80",""
"Nigeria","Area","2002","1000 ha","220.15",""
"Nigeria","Share in Agricultural land","2017","%","0.32",""
"Nigeria","Share in Agricultural land","2012","%","0.33",""
"Nigeria","Share in Agricultural land","2007","%","0.33",""
"Nigeria","Share in Agricultural land","2002","%","0.33",""
"Niue","Area","2021","1000 ha","0.01",""
"Niue","Share in Agricultural land","2021","%","0.21",""
"North Macedonia","Area","2016","1000 ha","84.43",""
"North Macedonia","Area","2013","1000 ha","73.60",""
"North Macedonia","Area","2007","1000 ha","79.60",""
"North Macedonia","Share in Agricultural land","2016","%","6.67",""
"North Macedonia","Share in Agricultural land","2013","%","5.84",""
"North Macedonia","Share in Agricultural land","2007","%","7.40",""
"Norway","Area","2016","1000 ha","33.70",""
"Norway","Area","2013","1000 ha","19.45",""
"Norway","Area","2012","1000 ha","19.66",""
"Norway","Area","2010","1000 ha","43.60",""
"Norway","Area","2007","1000 ha","55.00",""
"Norway","Area","2006","1000 ha","56.00",""
"Norway","Area","2005","1000 ha","43.00",""
"Norway","Area","2004","1000 ha","44.00",""
"Norway","Share in Agricultural land","2016","%","3.43",""
"Norway","Share in Agricultural land","2013","%","1.97",""
"Norway","Share in Agricultural land","2012","%","1.98",""
"Norway","Share in Agricultural land","2010","%","4.33",""
"Norway","Share in Agricultural land","2007","%","5.33",""
"Norway","Share in Agricultural land","2006","%","5.41",""
"Norway","Share in Agricultural land","2005","%","4.15",""
"Norway","Share in Agricultural land","2004","%","4.23",""
"Oman","Area","2021","1000 ha","116.22",""
"Oman","Area","2020","1000 ha","107.93",""
"Oman","Area","2019","1000 ha","110.40",""
"Oman","Area","2018","1000 ha","108.89",""
"Oman","Area","2017","1000 ha","100.92",""
"Oman","Area","2016","1000 ha","84.54",""
"Oman","Area","2015","1000 ha","82.77",""
"Oman","Area","2014","1000 ha","68.76",""
"Oman","Area","2013","1000 ha","67.82",""
"Oman","Share in Agricultural land","2021","%","7.93",""
"Oman","Share in Agricultural land","2020","%","7.40",""
"Oman","Share in Agricultural land","2019","%","7.55",""
"Oman","Share in Agricultural land","2018","%","7.46",""
"Oman","Share in Agricultural land","2017","%","6.95",""
"Oman","Share in Agricultural land","2016","%","5.89",""
"Oman","Share in Agricultural land","2015","%","5.77",""
"Oman","Share in Agricultural land","2014","%","4.84",""
"Oman","Share in Agricultural land","2013","%","4.78",""
"Pakistan","Area","2020","1000 ha","19340.00",""
"Pakistan","Area","2019","1000 ha","18330.00",""
"Pakistan","Area","2018","1000 ha","18630.00",""
"Pakistan","Area","2017","1000 ha","18220.00",""
"Pakistan","Area","2016","1000 ha","18601.00",""
"Pakistan","Area","2015","1000 ha","18730.00",""
"Pakistan","Area","2014","1000 ha","18590.00",""
"Pakistan","Area","2013","1000 ha","17940.00",""
"Pakistan","Area","2012","1000 ha","18560.00",""
"Pakistan","Area","2011","1000 ha","18670.00",""
"Pakistan","Area","2010","1000 ha","19640.00",""
"Pakistan","Area","2009","1000 ha","19420.00",""
"Pakistan","Area","2008","1000 ha","19290.00",""
"Pakistan","Area","2007","1000 ha","19100.00",""
"Pakistan","Area","2006","1000 ha","19130.00",""
"Pakistan","Area","2005","1000 ha","18980.00",""
"Pakistan","Area","2004","1000 ha","18780.00",""
"Pakistan","Area","2003","1000 ha","18220.00",""
"Pakistan","Area","2002","1000 ha","18040.00",""
"Pakistan","Area","2001","1000 ha","17820.00",""
"Pakistan","Share in Agricultural land","2020","%","52.66",""
"Pakistan","Share in Agricultural land","2019","%","50.46",""
"Pakistan","Share in Agricultural land","2018","%","50.42",""
"Pakistan","Share in Agricultural land","2017","%","49.24",""
"Pakistan","Share in Agricultural land","2016","%","50.55",""
"Pakistan","Share in Agricultural land","2015","%","51.74",""
"Pakistan","Share in Agricultural land","2014","%","51.28",""
"Pakistan","Share in Agricultural land","2013","%","49.45",""
"Pakistan","Share in Agricultural land","2012","%","51.47",""
"Pakistan","Share in Agricultural land","2011","%","51.95",""
"Pakistan","Share in Agricultural land","2010","%","55.73",""
"Pakistan","Share in Agricultural land","2009","%","55.05",""
"Pakistan","Share in Agricultural land","2008","%","54.63",""
"Pakistan","Share in Agricultural land","2007","%","53.04",""
"Pakistan","Share in Agricultural land","2006","%","52.94",""
"Pakistan","Share in Agricultural land","2005","%","52.77",""
"Pakistan","Share in Agricultural land","2004","%","52.10",""
"Pakistan","Share in Agricultural land","2003","%","49.45",""
"Pakistan","Share in Agricultural land","2002","%","48.91",""
"Pakistan","Share in Agricultural land","2001","%","48.20",""
"Palestine","Area","2013","1000 ha","15.14",""
"Palestine","Area","2012","1000 ha","23.01",""
"Palestine","Area","2011","1000 ha","14.40",""
"Palestine","Area","2010","1000 ha","12.80",""
"Palestine","Area","2008","1000 ha","17.00",""
"Palestine","Area","2007","1000 ha","17.70",""
"Palestine","Area","2006","1000 ha","16.50",""
"Palestine","Area","2005","1000 ha","15.40",""
"Palestine","Area","2004","1000 ha","15.80",""
"Palestine","Area","2003","1000 ha","15.40",""
"Palestine","Area","2002","1000 ha","16.20",""
"Palestine","Area","2001","1000 ha","16.30",""
"Palestine","Share in Agricultural land","2013","%","3.65",""
"Palestine","Share in Agricultural land","2012","%","5.74",""
"Palestine","Share in Agricultural land","2011","%","3.72",""
"Palestine","Share in Agricultural land","2010","%","3.41",""
"Palestine","Share in Agricultural land","2008","%","3.62",""
"Palestine","Share in Agricultural land","2007","%","3.79",""
"Palestine","Share in Agricultural land","2006","%","3.54",""
"Palestine","Share in Agricultural land","2005","%","3.30",""
"Palestine","Share in Agricultural land","2004","%","3.39",""
"Palestine","Share in Agricultural land","2003","%","3.31",""
"Palestine","Share in Agricultural land","2002","%","3.46",""
"Palestine","Share in Agricultural land","2001","%","3.51",""
"Panama","Area","2021","1000 ha","41.35",""
"Panama","Area","2020","1000 ha","40.77",""
"Panama","Area","2013","1000 ha","24.80",""
"Panama","Area","2012","1000 ha","21.10",""
"Panama","Area","2011","1000 ha","20.20",""
"Panama","Area","2010","1000 ha","27.20",""
"Panama","Area","2009","1000 ha","32.00",""
"Panama","Area","2008","1000 ha","32.00",""
"Panama","Area","2007","1000 ha","32.00",""
"Panama","Share in Agricultural land","2021","%","1.90",""
"Panama","Share in Agricultural land","2020","%","1.88",""
"Panama","Share in Agricultural land","2013","%","1.11",""
"Panama","Share in Agricultural land","2012","%","0.94",""
"Panama","Share in Agricultural land","2011","%","0.89",""
"Panama","Share in Agricultural land","2010","%","1.20",""
"Panama","Share in Agricultural land","2009","%","1.43",""
"Panama","Share in Agricultural land","2008","%","1.44",""
"Panama","Share in Agricultural land","2007","%","1.43",""
"Philippines","Area","2011","1000 ha","1136.00",""
"Philippines","Area","2010","1000 ha","1102.00",""
"Philippines","Area","2009","1000 ha","1137.00",""
"Philippines","Area","2008","1000 ha","1089.00",""
"Philippines","Area","2007","1000 ha","970.00",""
"Philippines","Area","2006","1000 ha","965.00",""
"Philippines","Share in Agricultural land","2011","%","9.27",""
"Philippines","Share in Agricultural land","2010","%","9.11",""
"Philippines","Share in Agricultural land","2009","%","9.40",""
"Philippines","Share in Agricultural land","2008","%","9.07",""
"Philippines","Share in Agricultural land","2007","%","8.23",""
"Philippines","Share in Agricultural land","2006","%","8.33",""
"Poland","Area","2016","1000 ha","132.70",""
"Poland","Area","2013","1000 ha","76.00",""
"Poland","Area","2010","1000 ha","46.00",""
"Poland","Area","2007","1000 ha","72.00",""
"Poland","Area","2005","1000 ha","71.00",""
"Poland","Share in Agricultural land","2016","%","0.92",""
"Poland","Share in Agricultural land","2013","%","0.53",""
"Poland","Share in Agricultural land","2010","%","0.32",""
"Poland","Share in Agricultural land","2007","%","0.47",""
"Poland","Share in Agricultural land","2005","%","0.45",""
"Portugal","Area","2019","1000 ha","566.23",""
"Portugal","Area","2016","1000 ha","474.06",""
"Portugal","Area","2013","1000 ha","479.80",""
"Portugal","Area","2010","1000 ha","466.00",""
"Portugal","Area","2007","1000 ha","583.70",""
"Portugal","Area","2005","1000 ha","454.00",""
"Portugal","Share in Agricultural land","2019","%","14.33",""
"Portugal","Share in Agricultural land","2016","%","13.10",""
"Portugal","Share in Agricultural land","2013","%","12.96",""
"Portugal","Share in Agricultural land","2010","%","12.75",""
"Portugal","Share in Agricultural land","2007","%","15.94",""
"Portugal","Share in Agricultural land","2005","%","11.87",""
"Puerto Rico","Area","2012","1000 ha","21.00",""
"Puerto Rico","Area","2007","1000 ha","15.78",""
"Puerto Rico","Area","2003","1000 ha","17.00",""
"Puerto Rico","Area","2002","1000 ha","17.00",""
"Puerto Rico","Share in Agricultural land","2012","%","10.67",""
"Puerto Rico","Share in Agricultural land","2007","%","8.35",""
"Puerto Rico","Share in Agricultural land","2003","%","7.88",""
"Puerto Rico","Share in Agricultural land","2002","%","7.66",""
"Qatar","Area","2021","1000 ha","13.00",""
"Qatar","Area","2020","1000 ha","13.00",""
"Qatar","Area","2019","1000 ha","12.00",""
"Qatar","Area","2018","1000 ha","11.00",""
"Qatar","Area","2017","1000 ha","11.00",""
"Qatar","Area","2016","1000 ha","11.00",""
"Qatar","Area","2015","1000 ha","11.00",""
"Qatar","Area","2011","1000 ha","11.60",""
"Qatar","Area","2010","1000 ha","13.00",""
"Qatar","Share in Agricultural land","2021","%","17.57",""
"Qatar","Share in Agricultural land","2020","%","17.57",""
"Qatar","Share in Agricultural land","2019","%","16.22",""
"Qatar","Share in Agricultural land","2018","%","14.86",""
"Qatar","Share in Agricultural land","2017","%","15.28",""
"Qatar","Share in Agricultural land","2016","%","15.49",""
"Qatar","Share in Agricultural land","2015","%","15.49",""
"Qatar","Share in Agricultural land","2011","%","16.86",""
"Qatar","Share in Agricultural land","2010","%","19.09",""
"Republic of Moldova","Area","2021","1000 ha","214.00",""
"Republic of Moldova","Area","2020","1000 ha","215.53",""
"Republic of Moldova","Area","2019","1000 ha","222.00",""
"Republic of Moldova","Area","2018","1000 ha","222.20",""
"Republic of Moldova","Area","2017","1000 ha","227.90",""
"Republic of Moldova","Area","2016","1000 ha","227.90",""
"Republic of Moldova","Area","2015","1000 ha","227.90",""
"Republic of Moldova","Area","2014","1000 ha","227.90",""
"Republic of Moldova","Share in Agricultural land","2021","%","9.41",""
"Republic of Moldova","Share in Agricultural land","2020","%","9.52",""
"Republic of Moldova","Share in Agricultural land","2019","%","9.82",""
"Republic of Moldova","Share in Agricultural land","2018","%","9.84",""
"Republic of Moldova","Share in Agricultural land","2017","%","9.83",""
"Republic of Moldova","Share in Agricultural land","2016","%","9.83",""
